id,url,duration,desc,play_count,digg_count,comment_count,share_count,music_play_url
7490891566790528302,https://tiktok.com/@/video/7490891566790528302,5,#beatlestok #beatlestiktok #thebeatles #beatlesmemes #ringostarr #johnlennon #paulmccartney #georgeharrison ,66018,10284,47,685,https://v16m.tiktokcdn-us.com/8d5a4c43f09170661af3d4c605499957/67f884ab/video/tos/useast5/tos-useast5-v-27dcd7-tx/o0ppMfAD0H4EhfhDcSIA650ff49AJFIDAdQKif/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThPcJ.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=andqeXY5cjppeTMzZzU8NEBpandqeXY5cjppeTMzZzU8NEA1cTBkMmRzcW5gLS1kMS9zYSM1cTBkMmRzcW5gLS1kMS9zcw%3D%3D&vvpl=1&l=202504102055331C8F3AD7B6876A0997D5&btag=e00070000&download=true
7480702782073343240,https://tiktok.com/@/video/7480702782073343240,81,#missile #russia #military #tech #technology #nuclear #nuke #explosion #usa #putin #ukraine #ukrainewar #weapon #weapons #nuclearwar #war ,2218443,44208,1320,1565,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/c9f1a98d99024750a1ec79715dc5b8ec
7420970740620578079,https://tiktok.com/@/video/7420970740620578079,60,La ciudad en llamas durante 60 años 🔥 Centralia 📍Pensilvania #florida #alabama #península #penínsuladeflorida #estado #datosdelestado #frontera #fronteradeflorida #fronteradealabama #eeuu #aprende #estadosunidos #estados #mapa #mapas #geografía #historia #frontera #hechoviral #hechos #fyp #geotok #historytok ,17813029,993987,3070,84952,
7397167639421914398,https://tiktok.com/@/video/7397167639421914398,35,Uncle Ruckus at #dreamcon 😅😂 #theboondocks #anime #cartoons #animeconvention #austin #texas #uncleruckus #cosplay #blackcosplay #fyp #fypage #fy #funny,141819,9944,139,2354,https://v16m.tiktokcdn-us.com/4d40aabeb20ace7711f9726624ba9a00/6819377f/video/tos/useast8/tos-useast8-v-27dcd7-tx2/o4EoEAEAJB2qCcDmfFCWf9OQmTsUXEAAVoANB8/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7Thi2B2KXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3d0bnA5cm8zdDMzaTU8NEBpM3d0bnA5cm8zdDMzaTU8NEBnZTNjMmRzNmhgLS1kMTJzYSNnZTNjMmRzNmhgLS1kMTJzcw%3D%3D&vvpl=1&l=202505051610360D839EE4EA0C5DB57AE1&btag=e00048000&download=true
7434626190234717482,https://tiktok.com/@/video/7434626190234717482,38,education is so classist and that’s why its even more important for us to fight to be in those spaces  #booktokfyp #socialjustice #bookban #politics #queerbooktok ,148668,25992,144,1095,https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/oUCez3Gk43ZeDqcvhyKIgMVIdEeLQaLyDYAFX4
7504065624344218910,https://tiktok.com/@/video/7504065624344218910,27,don’t ya know Fargo? #travel #northdakota #familythings ,131117,8666,115,385,https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/oM3yZmGGsePEttJWBCYUGydf491gqFQDgtQBWr
7460333511023676702,https://tiktok.com/@/video/7460333511023676702,13,The Girls #❤️❤️❤️❤️ #trend #viralvideo #unfreezemyaccount #foryoupage #foryoupageofficiall #trending ##fypシ゚viral #fypシ #fypシ #fyp #virulvideo #friends #❤️❤️❤️❤️ ,1333296,55939,121,137,https://v16m.tiktokcdn-us.com/f4af8dcfa04e567a0ef6d468ebc44979/67fa0410/video/tos/useast8/tos-useast8-v-27dcd7-tx2/oU0zsrbZABA1AEjYAEi1xbqBtfn3AdDiiKACIE/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThFsf.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=anE3PG85cnA5eDMzaTU8NEBpanE3PG85cnA5eDMzaTU8NEBuLm9uMmRzbzFgLS1kMTJzYSNuLm9uMmRzbzFgLS1kMTJzcw%3D%3D&vvpl=1&l=20250412001114ADAB6A275E889217AA9F&btag=e00070000&download=true
7392013441499745582,https://tiktok.com/@/video/7392013441499745582,36,Nah dis was hard #dthnag #dthang #DTHANG #dthanggz #buba100x #buba #youtube #riverparktowers #rpt #newyorkcity #freestyles #rapfreestyle #bronxnewyork #fypage #viral @Dthang Gz ,687366,69798,443,4486,https://v19.tiktokcdn-us.com/6485914f1608d0c3908bce4db5c65eb8/67ff5766/video/tos/useast5/tos-useast5-v-27dcd7-tx/ogMVElwEiOBBSp2itbAwCztqwAyBEKAAEIRlf3/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7Thm23xOXq8Zmo&mime_type=audio_mpeg&qs=13&rc=MzhxZmo5cjp1dDMzZzU8NEBpMzhxZmo5cjp1dDMzZzU8NEAvYzFtMmRjXl5gLS1kMS9zYSMvYzFtMmRjXl5gLS1kMS9zcw%3D%3D&vvpl=1&l=202504160107457F0A31220670EB2D563B&btag=e00048000&download=true
7379654716164279598,https://tiktok.com/@/video/7379654716164279598,9,Everytime I watch this video i laugh for a good 10 minutes #fyp #foryou ,11016694,1985109,3008,85271,https://v16m.tiktokcdn-us.com/41977f68f95649e250b7a1b00a09474a/67fa129b/video/tos/useast5/tos-useast5-v-27dcd7-tx/oYthfCDaxzBDOFJOmKtlzASUgEapBeWEAAhcEg/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThAU2.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=amd0cWo5cnN2czMzZzU8NEBpamd0cWo5cnN2czMzZzU8NEBsLmVmMmRjbWhgLS1kMS9zYSNsLmVmMmRjbWhgLS1kMS9zcw%3D%3D&vvpl=1&l=202504120113212B937E748820BE29B7ED&btag=e00070000&download=true
7374069169412738347,https://tiktok.com/@/video/7374069169412738347,27,When the Fit Exceeds your Expectations 😮‍💨❤️  #owanbe #asoebi #asoebibella #bellanaijaweddings #weddingguestdress #naijaweddings #nigerianwedding #naijatiktok ,124588,10833,101,1047,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/o41iAUMo9lrb0tYAOIiJzRUMP57XqUJB4qZWi
7511421193229012255,https://tiktok.com/@/video/7511421193229012255,69,#foryoupage #viral 😂🤣 tres Doritos después ,942553,41546,6153,4616,https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/o0fnTiZTtPB1xXSiq8inLI25BLkhMgB2fRIQ3C
7205288626782096682,https://tiktok.com/@/video/7205288626782096682,62,"Disneyland Resort MARCH 2023 TIPS! This month comes with a new set of attractions, experiences, and ride closures: 🥨 DISNEY CALIFORNIA ADVENTURE FOOD & WINE FESTIVAL – Runs March 3 - April 25, 2023! See live entertainment around the park while you enjoy dozens of snacks and drinks at the marketplace kiosks. No extra ticket needed for this event but food is an additional cost. You can also purchase a Sip & Savor Pass with 8 tabs to redeem for snacks and non-alcoholic drinks (pricing coming soon). ✈️ SOARIN’ OVER CALIFORNIA – Also see the original version of the ride starting March 3 - April 25, 2023! Soarin’ Over the World will return after. 🪄 MAGIC HAPPENS PARADE – See it daily at 3:30PM & 6:30PM at Disneyland Park. However, due to Princess Nite on March 7 & 9, the parade will run at 1:30PM & 3:30PM on those dates. Disneyland Park will close at 8pm on March 7 & 9 for Princess Nite; tickets are sold out for this special event. Disney California Adventure will remain open until 10pm on those dates. MICKEY’S TOONTOWN – Reopens on March 19! The date was pushed back due to heavier-than-usual storms in Southern California. Part of the land is accessible near the entrance to Mickey & Minnie’s Runaway Railway. DISNEYLAND ROPE DROP TIP – I would still rope drop Star Wars: Rise of the Resistance and then head over to Mickey & Minnie’s Runaway Railway. On average, Rise still has a much longer wait time throughout the day than Runaway Railway #disneyland #disneylandresort #disneycaliforniaadventure #disney",402596,39069,175,7583,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/1cf0d966d35c4480b23e644f2125a836
7498638472027147566,https://tiktok.com/@/video/7498638472027147566,15,"literally just a week left omg. I just KNOW her update will be fire, my savings are waiting! 🙏🔥 #cookierun #cr #cookierunkingdom #crk #cookierunovenbreak #crob #cookieruntowerofadventures #crtoa #cookierunwitchescastle #crwc #cookierunovensmash #cros #fyp #viral #trending #famous #abcxyz #xyzabc #ツ #eternalsugarcookie #crknews #crkleaks #crkfyp #real #relatable #repostworthy #trendy #fr #forreal #funny #silly ",78262,16271,314,1867,https://v19.tiktokcdn-us.com/c54d63d0309865f798a678a33df7faf1/68115f77/video/tos/useast5/tos-useast5-v-27dcd7-tx/oIBvAi1AIEhCEihKnpkfA7mApIAJAEw5Q0EEBB/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7Ths7a9KXq8Zmo&mime_type=audio_mpeg&qs=13&rc=ajpmdW85cjU7MzMzZzU8NEBpajpmdW85cjU7MzMzZzU8NEAxZXNwMmRjNTVhLS1kMS9zYSMxZXNwMmRjNTVhLS1kMS9zcw%3D%3D&vvpl=1&l=20250429172319D403F2828F23C25AA84B&btag=e00078000&download=true
7284075385753455874,https://tiktok.com/@/video/7284075385753455874,115,#tik_tok #comedy #foodporn#pasta#diet#baking#cheese#healthyfood#foodie#cooking#yum #foodgasm#recipe#instafood#delicious#hom‌emade#foodphotography#tasty #foodlover#dinner#breakfast#snack#vegan #seafood #tiktok#foodlover​#yummy​#yum​#food​#delicious​#meat 45,264701,39663,0,210,https://v16m.tiktokcdn-us.com/295f8ac46442bf2f32c4155d84746d1a/6831f82c/video/tos/alisg/tos-alisg-v-27dcd7/o8BwLEhMIAwyVoitFPfoWScbMD4xlKBYzAxEQG/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GSDrKInz7ThXefiKXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZjY5NWdkaDM2ZGQ2NmRpNUBpM2U4NDk6ZmQ2bjMzODU8NEAvYjQ0NS9fNi8xL2IzNDEvYSMzamJgcjRvbF9gLS1kMS1zcw%3D%3D&vvpl=1&l=202505241045440C8B970A7A4C473C40B5&btag=e00090000&download=true
7466544538195201310,https://tiktok.com/@/video/7466544538195201310,37,"📍Located in Los Angeles/ Chatsworth, Ca 📥Visit link in Profile #explore #fyp #blowouttaper #burstfade #midtaper #taperdesign#labarber #barber #taperfade #freshfade #freshcut #cleancut #chatsworthbarber #simivalleybarber #northhillsbarber #burbankbarber #winnetkabarber #porterranchbarber #resedabarber #northridgebarber #porterranch #porterranchliving #westhillsbarber ",2783876,73018,195,3812,https://v16m.tiktokcdn-us.com/7d0821cb4061e1359eb4fbea5f4af353/67f9c8ed/video/tos/useast2a/tos-useast2a-v-2370-euttp/oUV2QmCpi0Pll4AAvwBViAyQTSZJAEmEwZBAw/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThyIP.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=MzN1PGo5cjk4czMzZjU8M0BpMzN1PGo5cjk4czMzZjU8M0BwLWptMmRrXzZgLS1kMWNzYSNwLWptMmRrXzZgLS1kMWNzcw%3D%3D&vvpl=1&l=202504111958287E8D1A6E695FAF0E87BB&btag=e00048000&download=true
7498409673524120878,https://tiktok.com/@/video/7498409673524120878,82,arreglarle los papeles a tu mamá este mensaje es para ti,1059955,14860,589,9983,https://v19.tiktokcdn-us.com/2d359e0f2d52aacba026863654500033/68131f07/video/tos/useast5/tos-useast5-v-27dcd7-tx/oUAB0AB5iA0DBtP4AE49BAuKowoEEpAvw0eRDi/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7Th_mT9KXq8Zmo&mime_type=audio_mpeg&qs=13&rc=am41N2o5cjZ1MzMzZzU8NEBpam41N2o5cjZ1MzMzZzU8NEBycWFoMmRrNTRhLS1kMS9zYSNycWFoMmRrNTRhLS1kMS9zcw%3D%3D&vvpl=1&l=202505010111489E0AC711CA535E072142&btag=e00050000&download=true
7511927574076034350,https://tiktok.com/@/video/7511927574076034350,5,4 martinis in & leaving a 3000% tip #baddate #girls #nycdating #thehighlightroom #realone ,238793,32914,68,2603,https://v19.tiktokcdn-us.com/3817e2100bf88f6988a1b20a72a02a75/67f9c63e/video/tos/useast5/tos-useast5-v-27dcd7-tx/owPgwElPC7AAAamBD4gEkiU7XjpKNZFCjSuAi/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThdDP.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=amR2a3U5cjVzdTMzZzU8NEBpamR2a3U5cjVzdTMzZzU8NEBlbl5xMmQ0MWhgLS1kMS9zYSNlbl5xMmQ0MWhgLS1kMS9zcw%3D%3D&vvpl=1&l=202504111946479DCBF1F5786908173C56&btag=e00048000&download=true
7397213320408747294,https://tiktok.com/@/video/7397213320408747294,26,"It was such a special day and moment for me. After divorce i never thought I’d wamna marry again, but GOD is good! 🫶🏽",940265,26608,168,476,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/044de9f00ca24206a8cec25ac3b2b4d4
7247333515371695406,https://tiktok.com/@/video/7247333515371695406,5,Up all night cant get rain delayed 🤠 come hang out w us in denver august 26 🤠 #onedirection #1d #upallnight #onedirectionreunion #fanparty #onedirectionnight #denver #louistomlinson #faithinthefuture #redrocks ,330759,47538,144,256,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/d05c55e2ff9e47978dc04067831145b8
7469961789728673070,https://tiktok.com/@/video/7469961789728673070,138,这时候知道是自己冲动了#爱情观 #价值观 #情感 #扶弟魔 #普信女 #离婚 #分手快樂 #现实 #渣女 #不要脸的人 #人间清醒 #社会百态 #一定要看到最后 #结局万万没想到 #短剧mcn影响力大赛 #天生我有戏 #fyp ,413398,9552,620,373,https://v16m.tiktokcdn-us.com/1da18ac1bb1c2c198bb08656fc3e9160/67f00fbd/video/tos/useast5/tos-useast5-v-27dcd7-tx/o0oXR5Cpi4j6l90AvpCiiAJXUqtqAE2EgZBAx/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7Th~NO5OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=am54eGs5cnBkeDMzZzU8NEBpam54eGs5cnBkeDMzZzU8NEByZ14xMmRrMmlgLS1kMS9zYSNyZ14xMmRrMmlgLS1kMS9zcw%3D%3D&vvpl=1&l=20250404105618FBBE8F61CB246E01BD26&btag=e00050000&download=true
7456980032892865838,https://tiktok.com/@/video/7456980032892865838,31,“Rumour Has It” combo for my masterclass tn… don’t mind the sweat 🙈#fyp #tapdance #dance #adele #tap #combos ,305548,50418,302,2748,https://v16m.tiktokcdn-us.com/b7969b00435ad13b76e943bd82a05021/680092c5/video/tos/useast5/tos-useast5-v-27dcd7-tx/owmJf4P6QIr2bkoOgBdQ5GeF8YcBIe5eAJQLzm/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GSDrKInz7ThQBJoKXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OTQ1NTg1O2hmaTxnM2c4O0Bpam9wM3g5cnM7dzMzZzU8NEAuNl8tNmA0XjUxMDUwXzAwYSNycjAvMmQ0NHJgLS1kMS9zcw%3D%3D&vvpl=1&l=20250416233324E6EDE5482A979D01D557&btag=e00088000&download=true
7498474644714868010,https://tiktok.com/@/video/7498474644714868010,108,. #hispanos #latinos #hispanosenusa #mexicanoschingones #mexicantiktok #mujeres #mujerlatina #noticiastiktok #noticiasen1minuto #noticiasmexico #noticiashonduras #noticiasenespañol #ecuatoriano #ecuatorianosporelmundo🇪🇨🌏💫 #ecuadortiktok #immigration #visa #inmigración #a #usa #greencard  #venezuela #ciudadania #abogadedeinmigracion #immigrationlawyer #miami #citizenship #abogado #florida #eb #immigrationlaw  #daca #venezolanosenmiami #inmigrante #residencia #abogados  #estadosunidos #latinos #uscis #am #fm #lawyer #venezolanosenorlando #travel #mexico #venezolanosfgeenflorida #colombia #immigrants #visaeb #tps #es business #canada #espa #venezolanosenusa  #latinosenusa #abogada #visas #eeuu #hispanos #residence #caravana #catracho #honduras #cristianos #salvadorian #cubanos #DR #inmigrantesecuatorianos #inmigranteslatinos #inmigrante #Crisismigratoria #enterateecuador #informate #canada #españatiktok #sueñoamericano! #eeuu #NuevaYork #cumpletussueños #fyp #viral #guatemala #guatemala🇬🇹 #elsalvador💙🇸🇻 #honduras🇭🇳 #venezuela🇻🇪 #nicaragua🇳🇮 #cleanmaintenance #clean #cleanhouse #usawork #job #trabajos #empleo #casa #limpiahogar #justicia #construction #news #ice #dominicanos🇩🇴 #elsalvador503 #guatemalacheck #noticiasmexico #ecuatorianosporelmundo #ecuador🇪🇨 #mexicanfood #mexicanoschingones #madre #chilenos #venezolanosenusa🇻🇪🇺🇸 #hispanos #latinos #virales #noticiasvirales #viraltiktok ,250215,9187,1270,960,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/o8FjDcNeA7EzFQBsGKorZ4e0agDwgHbfClgin7
7455346764086824235,https://tiktok.com/@/video/7455346764086824235,96,"Want to grow BEAUTIFUL lush grass in two weeks on a budget? Head to @The Home Depot and follow these steps! For context, I am located in Houston, TX and this took me about TWO WEEKS! I spent less than $150 on supplies! We will be adding a pool and turn eventually, but if you’re anything like me you hate an eyesore! He’s a quick and affordable way to brighten up your yard! Any questions?! #renovation #lawncare #landscape #firsttimehomebuyer #firsttimehomeowner #homeimprovement ",451542,16095,170,3849,https://v16m.tiktokcdn-us.com/3679adacbcf40a674fb768fc5ce242ba/67fa2880/video/tos/useast5/tos-useast5-v-27dcd7-tx/oUH2E1rNzEpAKAB1tAuiHBsiEtBANdBm7wfgnB/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7Th8rh.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=ajpwam85cndldzMzZzU8NEBpajpwam85cndldzMzZzU8NEBpYGEzMmRzYG9gLS1kMS9zYSNpYGEzMmRzYG9gLS1kMS9zcw%3D%3D&vvpl=1&l=20250412024520FAED97270DD7B22F07C2&btag=e00050000&download=true
7349761453127339310,https://tiktok.com/@/video/7349761453127339310,15,Twisting Fingers - Mexican OT #mexicanot #fyp #foryou #twistingfingers @THATmexicanOT ,1679782,41114,771,0,https://v16m.tiktokcdn-us.com/4b71139d9600bba7acef591a025fbaf2/680ef9fe/video/tos/useast5/tos-useast5-v-27dcd7-tx/ockkIAkDLCmrGdBFEAA50EIFoHkfffaA2TITH2/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=252&bt=126&ds=5&ft=GSDrKInz7ThLSXEKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=MzY7aG85cmdzcTMzZzU8NEBpMzY7aG85cmdzcTMzZzU8NEA2Lm5lMmRrZnNgLS1kMS9zYSM2Lm5lMmRrZnNgLS1kMS9zcw%3D%3D&vvpl=1&l=20250427214550EE85DC6993759A231518&btag=e00078000&download=true
7501701570502020398,https://tiktok.com/@/video/7501701570502020398,59,Any seasoned mil spouses comment your tips and tricks below for us newbies ⬇️⬇️⬇️⬇️ #fyp #military #militarylife #militarytiktok #airforce #militarywife #militaryspouse #militaryspouselife #miltok #milspouse ,96314,13005,152,1732,https://v16m.tiktokcdn-us.com/685a57e31147f23e65f669aa9e12c146/681bfc1f/video/tos/useast5/tos-useast5-v-27dcd7-tx/oAc2hCgjZEAymAsoCUAuEZEbfYUAJBDSADeJGF/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThjQc2KXq8Zmo&mime_type=audio_mpeg&qs=13&rc=MzM3ZXg5cjpwMzMzZzU8NEBpMzM3ZXg5cjpwMzMzZzU8NEBeMTBnMmQ0YGFhLS1kMS9zYSNeMTBnMmQ0YGFhLS1kMS9zcw%3D%3D&vvpl=1&l=202505071833404C43392A5835EF1C818A&btag=e00050000&download=true
7208968035200273707,https://tiktok.com/@/video/7208968035200273707,9,Replying to @caillousplayground where do i go next ? #illinois #school #carolstream #rating ,188192,11635,1154,2836,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/o4QT7M6ZbQkDtoWBEnlgbFDpFdfdCBvqHYfcus
7409987801476762923,https://tiktok.com/@/video/7409987801476762923,34,Funny Calendar-Ferris Wheel 2025#enjoylife #memorys #myfavorite #waterproof #tiktokshopdealsforyoudays🥰 #wallmounted #useful #accessories ,4120820,22458,249,12647,https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/911b5c55525b429cb25b9bef4adae803
7315608789573537066,https://tiktok.com/@/video/7315608789573537066,19,From dinner to the club💃 #newyearshairstyles #easyhairstyles #holidayhairstyle ,2943935,114016,71,1801,
7369807702001995054,https://tiktok.com/@/video/7369807702001995054,103,"Replying to @abhi.mp3 #greenscreen Yes, there is a town under one roof in #Alaska! A brief overview of #Whittier, where nearly every citizen lives in the same #building, the #BegichTowers. Anyone ever been here? #geography #history #wwii #army #usa #us #america ",584254,29554,463,1204,https://v77.tiktokcdn-eu.com/a39f54361586d69fb8a58b07733ae902/68494dde/video/tos/maliva/tos-maliva-ve-27dcd7c799-us/ogRC1BEtS0DBJGgUEUlnFKGDf2SQNmMU0UIdej/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7ThfFUzKXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ODhnOTs4aGdpM2lnNTw4OEBpam5sOnU5cjpnczMzZzU8NEA0YjAxMjI0XjUxXjU1Y2ItYSNuYmYyMmRjLzBgLS1kMS9zcw%3D%3D&vvpl=1&l=20250610093342898AD5093C8B03016808&btag=e00090000&download=true
7175581151304748334,https://tiktok.com/@/video/7175581151304748334,10,Song: LOSER - milli2nd & max wassen #wednesday #bodyguard #marshmello ,428342,28574,125,72,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/98cad5f7d9a943108b686ce204c92883
7424248908903091499,https://tiktok.com/@/video/7424248908903091499,26,#LIVEhighlights #TikTokLIVE #LIVE #fyppppppppppppppppppppppp #fyp #fypp #fypツ #foryou #foryoupage❤️❤️ #positivity #spiritualtiktok #spirituality #viral #reels #explore #explorepage✨ #explorepage #motivation #motivational#explorer#tiktokshop #tiktokindia #kids#father#speaker#dad#son#daughter#mother#baby#live#love#life#foundation#challenge #trending#sports #spiritualtiktok #spirituality #spiritualawakening #spiritual #gospel #music#funny#chosen#1millionaudition ,1088478,16403,5910,10266,https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/e1f873ceb95b433c807dbdd2c0c14602
7486302926978223403,https://tiktok.com/@/video/7486302926978223403,24,Iowa storms. #ethelcain #smalltown #landscape #abandoned #fyp ,40476,13301,73,328,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/dd01bad123414d97bd6962caf9fc2ac8
7184444347788709125,https://tiktok.com/@/video/7184444347788709125,47,Wer fühlt das Ende?😂 #gaming #pc #pcgaming ,1436105,151834,660,5910,https://sf16.tiktokcdn-us.com/obj/tos-alisg-ve-2774/dc03c985ace24a7398e5acfdaf3ceaed
7499626610144873758,https://tiktok.com/@/video/7499626610144873758,6,🙂‍↕️ #fyp #trending #tequila #drinks #bar #may ,672767,92707,198,39952,https://v16m.tiktokcdn-us.com/59bd90ffeab3f739e436f9dfba33ee0a/67f9c617/video/tos/useast5/tos-useast5-v-27dcd7c799-tx/o8knnolnACAgAJAsgIFIkeQDZf1mwVPEBUBEhI/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=GSDrKInz7ThyDP.OXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M21pOWo5cnBpeDMzODU8NEBpM21pOWo5cnBpeDMzODU8NEAvZGo2MmRjZjVgLS1kMS1zYSMvZGo2MmRjZjVgLS1kMS1zcw%3D%3D&vvpl=1&l=202504111946447CC53AC409D00F0E507A&btag=e00078000&download=true
7458348897409273131,https://tiktok.com/@/video/7458348897409273131,135,"In Portland, more expensive doesn’t mean better. . . #tacos #foodreview #mexicanfood #foodtiktok #foodcritic #keithlee #portland #portlandoregon #oregon #birria ",207533,11121,675,1134,https://v77.tiktokcdn.com/76908f2f9e1d595dad61c60e39154fb7/681405fa/video/tos/maliva/tos-maliva-v-27dcd7c799-us/ocAzEi4zt446lYBggUxZBMCAAdVFC39yAEiPN/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Th.rv9KXq8Zmo&mime_type=audio_mpeg&qs=13&rc=amxkaG05cnFweDMzZzU8NEBpamxkaG05cnFweDMzZzU8NEBybzQzMmQ0Li1gLS1kMS9zYSNybzQzMmQ0Li1gLS1kMS9zcw%3D%3D&vvpl=1&l=20250501073618176ACB91BFC9DD2EEEF0&btag=e00050000&cc=13&download=true
7344008747876076846,https://tiktok.com/@/video/7344008747876076846,58,I tried to recreate the very elegant Nita Ambani’s look from Anant Ambani and Radhika Merchant’s pre-wedding bash.   ❤️Deets HAUS LABS Triclone Skin Tech Foundation (300 Medium Neutral) Milani Concealer (warm beige) Physicians Formula Eye Booster (to contour) Charlotte Tilbury Matte Beauty Blush Wand (Pink pop) ONE/SIZE Ultimate Blurring Setting Powder Urban Decay All Nighter Setting Spray Huda Beauty Rose Gold Remastered Eyeshadow Palette Kulfi Underlined Kajal Clean Waterproof Long-Wear Eyeliner (Nazar No More) Tarte Sea Surfer Curl Volumizing Mascara Tatti Lashes TL21 Physicians Formula Glossy Lip Rose Kiss All Day (First Kiss) #ambani #nitaambani #TiktokIndia #AnantAmbani #RadhikaMerchant #PreWeddingBash #IndianFashion #BollywoodFashion #makeup #makeuptutorial #bollywood #india #indian #indiantiktok ,991820,14772,162,158,https://sf19.tiktokcdn-us.com/obj/tos-alisg-ve-2774/oMEdpYrj26LFGWamZSIeCL9azDEGeAcgJQen49
